,station_id,latitude,longitude
430,5106.04,40.709697,-73.907856
431,5108.01,40.70870368,-73.9448625
432,5114.06,40.708346,-74.017134
433,5115.01,40.70863,-73.91497
434,5115.05,40.7098,-73.91727
435,5117.05,40.70877,-73.950952
436,5123.07,40.70869,-73.92587
437,5125.03,40.710451,-73.960876
438,5125.07,40.709248,-73.960631
439,5128.04,40.71117444,-73.99682619
440,5137.1,40.711463,-74.005524
441,5137.11,40.709559,-74.006536
442,5137.13,40.7103231,-74.0043228
443,5140.06,40.709897,-73.94008
444,5145.02,40.709267,-74.013247
445,5146.03,40.70998,-73.91116
446,5148.03,40.710368,-73.947059
447,5156.05,40.70934,-73.95608
448,5159.04,40.711731,-73.99193
449,5164.04,40.71044554,-73.96525063
450,5167.06,40.711174,-74.000165
451,5170.01,40.710681,-73.93372
452,5175.08,40.711066,-74.009447
453,5178.06,40.711863,-73.944024
454,5181.04,40.71219906,-73.97948148
455,5184.08,40.711444,-74.014847
456,5187.03,40.711673,-73.951413
457,5190.07,40.71269,-73.987763
458,5190.09,40.711471394469264,-73.98672603070736
459,5198.04,40.710762,-73.994003
460,5204.05,40.712858,-73.965902
461,5207.01,40.712732,-74.004607
462,5210.01,40.71323,-73.93894
463,5216.04,40.712912,-74.010202
464,5225.02,40.71246,-73.91873
465,5235.05,40.712604,-73.962644
466,5238.05,40.713079,-73.998511
467,5241.02,40.71429,-73.93323
468,5247.1,40.71450451,-74.00562789
469,5250.05,40.712476,-73.941
470,5259.06,40.713352,-73.949103
471,5262.09,40.713126,-73.984844
472,5267.08,40.71286844,-73.95698119
473,5267.09,40.71469,-73.95739
474,5270.05,40.71406667,-73.99293911
475,5270.07,40.715815,-73.994223
476,5270.08,40.714193,-73.996732
477,5270.09,40.713107,-73.994463
478,5273.01,40.71401,-73.92793
479,5279.03,40.714948,-74.002344
480,5282.02,40.713811,-73.93515
481,5288.08,40.71334184275907,-74.00935515761375
482,5288.09,40.714739,-74.009106
483,5288.12,40.714851,-74.011223
484,5291.05,40.715143,-73.944507
485,5294.04,40.714211,-73.981095
486,5297.02,40.715337,-74.016583
487,5300.05,40.714133,-73.952343
488,5300.06,40.7160751,-73.952029
489,5303.06,40.715595,-73.987029
490,5303.08,40.714274,-73.9899
491,5308.04,40.71534825,-73.96024116
492,5323.05,40.715353,-73.93856
493,5326.06,40.71782143,-73.97628939
494,5329.03,40.717548,-74.01322
495,5329.06,40.7149787,-74.013012
496,5332.1,40.71638,-73.948212
497,5335.03,40.716226,-73.982612
498,5335.07,40.71511871996496,-73.98417055606842
499,5342.1,40.716058,-73.991907
500,5348.02,40.716887,-73.963198
501,5351.03,40.716021,-73.999743
502,5354.01,40.716657,-73.93637
503,5359.1,40.71625008,-74.0091059
504,5359.11,40.717571,-74.005549
505,5362.08,40.71773,-73.94051
506,5365.02,40.717399,-73.980165
507,5371.07,40.71766197083994,-73.94880026578903
508,5374.01,40.717227,-73.98802
509,5379.09,40.719009,-73.958525
510,5379.1,40.717451,-73.958509
511,5382.06,40.718822,-73.99596
512,5382.07,40.717798,-73.993161
513,5391.06,40.719392,-74.002472
514,5400.05,40.718709,-74.009
515,5400.08,40.717487,-74.010455
516,5403.04,40.716981,-73.944859
517,5403.05,40.71929301,-73.94500379
518,5406.02,40.71850211,-73.98329859
519,5406.04,40.71926,-73.98178
520,5411.07,40.71924,-73.95242
521,5411.08,40.71816969454208,-73.95520135760307
522,5414.06,40.720195,-73.989978
523,5414.07,40.719383,-73.991479
524,5422.04,40.719105,-73.999733
525,5430.08,40.719115,-74.006666
526,5433.03,40.719078,-73.942236
527,5433.04,40.71882,-73.93948
528,5436.09,40.72082834,-73.97793172
529,5442.05,40.71915571696044,-73.94885390996933
530,5442.09,40.72084,-73.94844
531,5445.02,40.72066442,-73.98517977
532,5445.07,40.720747,-73.986274
533,5450.04,40.720798,-73.954847
534,5453.01,40.7211,-73.991925
535,5453.05,40.71893904,-73.99266288
536,5470.1,40.721319,-74.010065
537,5470.12,40.72019521437465,-74.0103006362915
538,5473.03,40.72158,-73.94546
539,5476.03,40.720873,-73.980857
540,5481.04,40.72179134,-73.9504154
541,5484.09,40.722055,-73.989111
542,5489.03,40.720367,-73.96165
543,5489.04,40.722481,-73.959219
544,5492.05,40.722103786686034,-73.99724900722504
545,5500.02,40.7217,-74.002381
546,5500.07,40.72243797,-74.00566443
547,5503.01,40.72226,-73.93889
548,5506.1,40.723683,-73.975748
549,5506.14,40.72228087,-73.97668709
550,5515.02,40.722174,-73.983687
551,5520.09,40.724055,-73.955736
552,5523.02,40.722293,-73.991475
553,5532.01,40.723627,-73.999496
554,5539.06,40.72185379,-74.00771779
555,5542.04,40.72325,-73.94308
556,5545.04,40.722992,-73.979954
557,5550.05,40.72311651,-73.95212324
558,5550.09,40.723956,-73.949843
559,5553.03,40.72467721,-73.98783413
560,5553.1,40.723077,-73.985836
561,5561.04,40.723179,-73.9948
562,5561.06,40.72456089,-73.99565293
563,5569.06,40.72494672359416,-74.00165855884552
564,5575.13,40.72506551015475,-73.97515833377838
565,5578.02,40.724055,-74.009659
566,5581.01,40.72557,-73.94434
567,5584.04,40.724537,-73.981854
568,5593.01,40.723356,-73.98865
569,5593.02,40.725028,-73.990696
570,5593.04,40.72628,-73.98978
571,5610.09,40.724308,-74.00473
572,5613.04,40.72577,-73.94173
573,5616.01,40.725213,-73.977687
